id,title,content,url,published_date,scrapped_date,domain
38,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন,১. জিনগত সমস্যা,http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
39,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন,"
২. রোগজীবাণুর সংক্রমণ",http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
40,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন,"
৩. শরীরের বিপাক প্রক্রিয়ায় গোলমাল",http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
41,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন,"
৪. পরিবেশগত সমস্যা",http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
42,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন,"যেহেতু এটি একটি সমষ্টিগত আচরণের সমস্যা, তাই অনেক অটিস্টিক শিশুর সব লক্ষণ থাকে না। তবে ‘অটিজম স্পেকট্রাম অব ডিজঅর্ডার’ বা অটিজমের লক্ষণ গুলোকে তিনটি প্রধান ক্যাটাগরিতে ভাগ করা যেতে পারে:",http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
43,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন,"যত দ্রুত অটিজম রোগটি সনাক্ত করা যায়, শিশুর জন্য ততই মঙ্গল। সাধারণত ৩ বছর বয়সের পর শিশুটি অটিজমে আক্রান্ত কিনা তা দ্ব্যর্থহীনভাবে সনাক্ত করা সম্ভব হয়। তবে মা-বাবারা সচেতন থাকলে ও বাচ্চার আচরণের দিকে ভাল ভাবে লক্ষ্য রাখলে ১২ থেকে ১৮ মাসের মধ্যেই সমস্যাটি আঁচ করতে পারবেন। এই ক্ষেত্রে যে বৈশিষ্ট্যগুলোর মাধ্যমে অটিজম সনাক্তকরণ সম্ভব তা হল:",http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
44,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন,সাধারণত অটিজমে আক্রান্ত শিশুদের ৪টি পর্যায়ে ভাগ করা হয়। বয়সের সাথে নয় বরং প্রতিটি শিশুর সামর্থের উপর তার পর্যায় নির্ভর করে।,http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
45,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন, এই পর্যায়ে শিশুরা আত্মকেন্দ্রিক থেকে এবং আপন মনে একাকী খেলতে পছন্দ করে। এরা সাধারণত কোন আদেশ-নিষেধ অথবা নির্দেশ বুঝতে পারে না ও পালন করে না।,http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
46,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন, এই পর্যায়ের শিশুরা শারীরিক অঙ্গভঙ্গির মাধ্যমে খুব কাছের লোকদের সাথে অল্প সময়ের জন্য যোগাযোগ স্থাপন করে এবং তাদের চাহিদা পূরণ করার জন্য অনুরোধ করে।,http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
47,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন, এই পর্যায়ের শিশুরা কিছু প্রচলিত শব্দ বুঝতে পারে এবং অতি পরিচিত মানুষের সাথে অল্প সময়ের জন্য যোগাযোগ স্থাপন করতে পারে। তারা ছোটখাট আদেশ-নির্দেশ পালন করতে পারে।,http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
48,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন, এই পর্যায়ের শিশুরা পরিচিত সমবয়সী শিশুদের সাথে অল্প সময়ের জন্য খেলা করে। ভাষায় দক্ষতা একটু ভালো এবং অন্যদের সাথে যোগাযোগ স্থাপন করতে সক্ষম হয়।,http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
49,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন,"অটিস্টিক শিশুদের যোগাযোগে ভিন্নতা থাকে। যেহেতু তারা প্রচলিত সামাজিকতার বিষয়টি অনুধাবন করতে পারে না, তাই তারা নিজস্ব পদ্ধতিতে অনুভূতিগুলো প্রকাশ করে। অনেক অটিস্টিক শিশু সারা জীবনেও কথা বলে না। কিছু শিশু প্রথম দিকে মুখ দিয়ে কোনো শব্দ করে (উহ্, আহ্, বাহ্), কিন্তু হঠাৎ তা বন্ধও করে দেয়। কোন কোন শিশু আবার দেরিতে কথা বলে। কেউবা আবার অগোছালো ও অর্থহীন কথা বলে। কোন কোন শিশু একই কথা বা শব্দ বারবার বলতে থাকে। আসলে সে তার অনুভূতি বোঝাতে চায়, কিন্তু পারে না।",http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
50,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন,"তাই দেখা যায় অটিস্টিক শিশুরা মাথা নেড়ে, হাত নেড়ে, কোনো নির্দিষ্ট অঙ্গ ভঙ্গিমায় তার মনের ভাব প্রকাশ করে। যেমন হাঁ-বোধক, না-বোধক অনুভূতি মাথা নেড়ে বোঝায় অথবা খিদে পেলে প্লেটের কাছে, ফ্রিজের কাছে, চুলার কাছে অন্যকে টেনে নিয়ে যায়। পেটে হাত দিয়ে বসে থাকে। বাইরে যাওয়ার জন্য দরজার কাছে টেনে নিয়ে যায়, কোনো কিছু চাওয়ার থাকলে চিৎকার করে, রেগে যায়, মন খারাপ করে।",http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
51,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন,"একটি নিজস্ব রুটিনমাফিক জীবন তারা বেছে নেয়। যেমন একটি নির্দিষ্ট সময় ঘুম থেকে উঠে, খায়, ছবি আঁকে ইত্যাদি। কিন্তু এই রুটিনের ব্যত্যয় ঘটলে তারা মানতে পারে না। রেগে গিয়ে জিনিসপত্র নষ্ট করে।",http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
52,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন,"অটিজম রয়েছে এমন শিশুদের মধ্যে ১০ থেকে ২০ শতাংশ চার থেকে ছয় বছর বয়সের মধ্যে মোটামুটি সুস্থ হয়ে ওঠে এবং সাধারণ স্কুলে স্বাভাবিক শিশুদের সঙ্গে পড়ালেখা করতে পারে। আরও ১০ থেকে ২০ শতাংশ শিশু স্বাভাবিক শিশুদের সঙ্গে পড়ালেখা করতে পারে না। তারা বাসায় থাকে বা তাদের জন্য প্রয়োজন হয় বিশেষায়িত স্কুল ও বিশেষ প্রশিক্ষণের। বিশেষায়িত স্কুলে পড়ে, ভাষাসহ বিভিন্ন ধরনের প্রশিক্ষণ নিয়ে তারা সমাজে মোটামুটি স্বাভাবিক অবস্থান করে নেয়। কিন্তু বাদবাকি প্রায় ৬০ শতাংশ শিশু যাদের অটিজম আছে, তারা সহায়তা পাওয়ার পরও স্বাধীন বা এককভাবে জীবন অতিবাহিত করতে পারে না। তাদের জন্য প্রয়োজন হয় দীর্ঘদিন; প্রায় সারা জীবনের জন্য অন্যের ওপর নির্ভরতা। তা ছাড়া বিশেষ আবাসন, নার্সিং কেয়ারের প্রয়োজন হয় তাদের। ধৈর্য সহকারে অটিস্টিক শিশুটিকে যে সব বিষয়ে প্রশিক্ষন দিতে হবে সেগুলো নিম্নরূপ:",http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
53,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন,"স্বাবলম্বীতা বিকাশঃ বেঁচে থাকার জন্য যে কাজগুলো করা অবশ্যই দরকার সেগুলো প্রশিক্ষণ দিতে হবে যেমনঃ টয়লেট ও ওয়াশ করা, জামা ও জুতা পরিধান করা, দাঁত ব্রাশ করতে পারা, মাথা আচরাতে পারা, নিজে নিজে খেতে পারা ইত্যাদি। খাওয়ার এবং ঘুমের প্রতি বিশেষ লক্ষ্য রাখতে হবে যাতে খুব বেশি খেয়ে মুটিয়ে না যায় এবং দিনের বেলা ঘুমিয়ে রাতে নিজে এবং অন্য সকলের ঘুমের ব্যাঘাত না ঘটায়।",http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
54,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন,এই ধরনের শিশুদের সংবেদনশীতা অত্যান্ত প্রখর অথবা অপ্রতুল হওয়াতে তাদের সংবেদনশীলতার সমম্বয় না করা হলে কোন কিছু শিখতে কিংবা মনসংযোগ করতে অনেক বিলম্ব হয়। বর্তমানে এ ধরনের শিশুদের প্রশিক্ষণের জন্য এই বিষয়টি অত্যন্ত গুরুত্বের সাথে বিবেচিত হচ্ছে।,http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
55,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন,"ফিজিও এবং অকুপেশনাল প্রশিক্ষণঃ অনেক অটিষ্টিক শিশুর বিভিন্ন মাংসপেশী, চোখ ও হাতের যথাযথ সমম্বয় এবং শরীরের বিভিন্ন অঙ্গ-প্রত্যঙ্গ যথাযথভাবে পরিপক্কতা ও পরিপূর্ণতার ঘাটতি থাকে। যথাযথ ফিজিওথেরাপি এবং অকুপেশনাল থেরাপি প্রয়োগ করলে এসব ক্ষেত্রে বেশ কার্যকরী ফলাফাল পাওয়ার সম্ভাবনা থাকে। প্রশিক্ষণের সাথে সাথে এ বিষয়টিকেও গুরুত্বের সাথে লক্ষ্য রাখতে হবে।",http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
56,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন,অটিষ্টিক শিশুদের কথা ও ভাষা প্রশিক্ষণ অন্যান্যদের চেয়ে বেশ কঠিন কারণ তারা চঞ্চল এবং বেশিক্ষণ মনসংযোগ করতে পারে না। কথা ও ভাষা শিক্ষণের জন্য নিম্নলিখিত বিষয়গুলোর প্রতি লক্ষ্য রাখতে হবেঃ,http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
57,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন,অটিষ্টিক শিশুদের প্রয়োজনীয় সামাজিক আচরণ শেখাতে হবে। এক্ষেত্রে যেসব কার্যক্রম করতে হবে তা নিম্নরূপঃ,http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
58,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন,"প্রথমেই নিশ্চিত হোন আপনার শিশুটি কি কি জিনিস, বিষয়, খাবার, খেলনা ইত্যাদি খুব পছন্দ করে। এগুলো প্রশিক্ষণ সহায়ক শক্তি হিসেবে ব্যবহার করতে হবে। প্রশিক্ষণ সহায়ক বিষয়টিকে শিশুর দৃষ্টিসীমার মধ্যে রেখে তাকে আস্বস্ত করতে হবে যে নির্দেশিত কাজটি করলে তার পছন্দের জিনিসটি দেয়া হবে। এভাবে শিক্ষণীয় কাজটি সে নির্ভুল করে একনাগাড়ে ৩-৫ বার করতে পারলে তার চাহিদা পূরণ করতে হবে এবং তাকে পুরস্কৃত করতে হবে। এছাড়া নিম্নলিখিত বিষয়গুলো লক্ষ্য রাখতে হবেঃ",http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
59,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন,"এছাড়া মনোযোগ দক্ষতা, অনুকরণ দক্ষতা, ভাষা বোঝা এবং নিজেকে প্রকাশ করার দক্ষতার জন্য যেসব অনুশীলন আছে যেমন-মালাগাঁথা, আয়নার সামনে দাঁড়িয়ে টিপ পরা ইত্যাদি নানাবিধ কার্যক্রম এই ধরনের শিশুদের প্রশিক্ষণে গুরুত্বপূর্ণ ভূমিকা রাখতে পারে।",http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
60,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন,"
অটিজমের সঙ্গে বিকাশগত অক্ষমতা ও নিউরো-বায়োলজিক্যাল ডিজঅর্ডার জড়িত। জন্মের তিন বছরের মধ্যেই এটা প্রকাশ পায় এবং আক্রান্ত ব্যক্তি আজীবন এই অক্ষমতার সমস্যায় ভোগে।",http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
61,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন,"
অনেকের ধারনা মাম্পস-মিসেলস-রুবেলা (গগজ) ভ্যাকসিন বা প্রতিষেধকের ব্যবহারে অটিজম হয়। কিন্তু এটি নিছকই ভুল ধারণা। এ নিয়ে বহু গবেষণা হয়েছে, কিন্তু কোন যোগসূত্র পাওয়া যায়নি। তাই ভয় পেয়ে এই ভ্যাকসিন ব্যবহার থেকে বিরত না থেকে বরং বাচ্চাকে ভ্যাকসিন দিলে সে এই রোগগুলো থেকে নিরাপদ থাকবে।",http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
62,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন,"
জন্ম পরবর্তীকালের কোন জটিলতা কিংবা শিশুর প্রতি অমনোযোগিতার ফলে এই রোগের সৃষ্টি হয় না। কাজেই কোন বাবা মা ও আত্মীয়-স্বজন নিজেদের দোষী ভাবা অথবা বাবা-মাকে দায়ী করার কোন যৌক্তিকতা নেই।",http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
63,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন,"
আক্রান্ত ব্যক্তিদের লক্ষণ ও উপসর্গের মাত্রা বিচিত্র। একজনের সঙ্গে আরেকজনের হুবহু মিল নেই। যেমন কারও আচরণ অ্যাগ্রেসিভ আবার কেউ অতিরিক্ত গুটিয়ে-থাকা স্বভাবের।",http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
64,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন,"
অটিস্টিক শিশু কখনোই পুরোপুরি সেরে উঠবে না। তারপরও, মৃদু মাত্রার অটিজম, যেমন অ্যাসপারগার সিনড্রোমের ক্ষেত্রে যথাযথ সহযোগিতা, সমর্থন ও শিক্ষা পেলে পরিণত বয়সে আত্মনির্ভরতা অর্জন করা সম্ভব। বাকীদের বেলায়, উচ্চমাত্রার অটিজমের ক্ষেত্রে পরিণত বয়সেও অন্যের সাহায্য ছাড়া কখনোই স্বনির্ভর দৈনন্দিন জীবনযাপন সম্ভব নয়।",http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
65,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন,"
কঠোরভাবে নিয়ন্ত্রিত খাদ্যাভ্যাস এবং অতি নিবিড় ইনটারভেনশন ও থেরাপির মাধ্যমে সম্পূর্ণ নিরাময়যোগ্যতার এই প্রচারণার সঙ্গে চিকিৎসক-গবেষকরা এখনও একমত হননি।",http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
66,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন,"
অটিজমে আক্রান্তদের মধ্যে কারো কারো শিক্ষা গ্রহণের ক্ষেত্রে মারাত্মক সমস্যা থাকে। কিন্তু কেউ কেউ, বিশেষত অ্যাসপারগার সিনড্রোম আক্রান্তদের অনেকেই, গণিতের মতো বিষয়ে মূলধারার শিশুদের মতোই দক্ষতা অর্জন করতে পারে। (স্মর্তব্য: অটিস্টিকদের ২০-৩০% অ্যাসপারগার সিন্ড্রোমে ভোগে)।",http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
67,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন,"
আইনস্টাইনের অটিজম থাকার প্রসঙ্গ অনেকেই জানেন এবং প্রাসঙ্গিক আলোচনায় রেফারেন্স হিসেবে ব্যবহার করতে ভালবাসেন। বাস্তবতা হলো আমেরিকায় শিশুদের প্রতি ১৫০ জনে একজন এবং অস্ট্রেলিয়ায় ১৬০ জনে একজন শিশু অটিজমে আক্রান্ত। যাদের অধিকাংশই ম্যাথ-জিনিয়াস হওয়া দূরে থাক, খুব সাধারণ দৈনন্দিন কাজকর্মেও অন্যের উপর নির্ভরশীল।",http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
68,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন,"
অটিস্টিকদের ক্ষেত্রে ডাউন সিনড্রোম, সেরিব্রাল পালসি, অন্ধত্ব, বধিরতা, বুদ্ধিপ্রতিবন্ধিতা কিংবা অন্য কোন শারীরিক সমস্যা থাকার ঘটনা অস্বাভাবিক তো নয়ই; বরং সাধারণ।",http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
69,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন,"
অটিজম কেন হয়, তার সুস্পষ্ট কারণ এখনো আবিষ্কৃত হয়নি। তবে জেনেটিক প্রভাব এ রোগের ওপর আছে। সাধারণ যেকোনো শিশুর চেয়ে যাদের ভাই বা বোনের অটিজম আছে, তাদের এ রোগ হওয়ার আশঙ্কা প্রায় ৫০ গুণ বেশি। ধারণা করা হয়, ক্রোমোজোম নম্বর 7q-এর অস্বাভাবিকতার সঙ্গে অটিজমের সম্পর্ক আছে।",http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
70,অটিজম সম্পর্কে আমাদের সবারই যা জানা প্রয়োজন,"অতি দুঃখের সাথে জানাচ্ছি যে অটিজম পুরোপুরি নিরাময় করা আজ পর্যন্ত সম্ভব হয়নি। কিন্তু সঠিক টেস্ট, চিকিৎসা, থেরাপি এবং কাউন্সেলিং এর মাধ্যমে শিশুদের ৯০ থেকে ৯৫ ভাগ জীবন আচরণ স্বাভাবিক গন্ডির মধ্যে নিয়ে আসা সম্ভব। বর্তমানে দেশের অনেক শিশুই অটিস্টিক হওয়া সত্তেও স্বাভাবিক জীবনের সাথে মানিয়ে চলতে সক্ষম হচ্ছে। এই জন্য আপনাকে সবচেয়ে বেশি সাহায্য করতে পারে নিউরোজেন। আমাদের আছে দেশের সেরা থেরাপিস্ট, জেনেটিক এক্সপার্ট এবং কাউন্সিলর। তারা আপনার শিশুর সুচিকিৎসা নিশ্চিত করতে বদ্ধ পরিকর। ",http://www.neurogenbd.com/2017/08/29/autism-knowledge/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
72,নিউরোজেন – আপনার শিশুর অটিজম চিকিৎসা তে সবচেয়ে নির্ভরযোগ্য নাম,অটিজম নির্ণয় এবং অটিস্টিক শিশুর চিকিৎসায় নিউরোজেন বাংলাদেশে সবচেয়ে সেরা সার্ভিস দিয়ে থাকে। আমাদের আছে উন্নত প্রযুক্তি ও দক্ষ অটিজম স্পেশালিস্ট যারা আপনার শিশুকে সর্বোত্তম সেবা প্রদানে সক্ষম। এক নজরে দেখে নিন আমরা যে সকল সার্ভিস দিয়ে থাকিঃ,http://www.neurogenbd.com/2017/08/31/autism-treatment/,"['August 31, 2017']",2020-09-21,www.neurogenbd.com
73,নিউরোজেন – আপনার শিশুর অটিজম চিকিৎসা তে সবচেয়ে নির্ভরযোগ্য নাম,সন্তানের অটিজম সম্বন্ধে বাবা-মা নিউরোজেনের মাধ্যমে জানতে পারবেন। কোন সন্তান যদি অটিজন স্পেক্ট্রাম ডিজওর্ডারে আক্রান্ত হয় তবে সেই ব্যাপারে বাবা-মাকে বিজ্ঞানসম্মত তথ্য দেয় নিউরোজেন। তারা তখন অটিজম এবং পরিবারে এর প্রভাব সম্বন্ধে জানতে পারেন।,http://www.neurogenbd.com/2017/08/31/autism-treatment/,"['August 31, 2017']",2020-09-21,www.neurogenbd.com
74,নিউরোজেন – আপনার শিশুর অটিজম চিকিৎসা তে সবচেয়ে নির্ভরযোগ্য নাম,অটিজম স্পেক্ট্রাম ডিজঅর্ডারে আক্রান্ত সন্তানকে বেড়ে তোলার জন্য প্রয়োজনীয় কৌশল শিক্ষা দেওয়া – অটিজম আক্রান্ত শিশুর চিকিতসার জন্য প্রয়োজনীয় সেবা ও কৌশল সরবরাহ করে নিউরোজেন। শিশুদের জন্য আলাদা আলাদা থেরাপি সেশানেরও ব্যবস্থা রয়েছে নিউরোজেনে।,http://www.neurogenbd.com/2017/08/31/autism-treatment/,"['August 31, 2017']",2020-09-21,www.neurogenbd.com
75,নিউরোজেন – আপনার শিশুর অটিজম চিকিৎসা তে সবচেয়ে নির্ভরযোগ্য নাম,বাবা-মাকে প্রয়োজনীয় সমর্থন প্রদান ও আলাদা হয়ে থাকা থেকে রখা করা – যেসব বাবা-মা এর সন্তানেরা অটিজমে আক্রান্ত সেসব বাবা মা’রা যাতে মানসিক সহায়তা ও সমর্থন পেয়ে থাকে সে বিষয়ে সাহায্য করে থাকে নিউরোজেন। তাই বাবা-মা’রা সবসময় আমাদের কাছ থেকে প্রয়োজনীয় সাহায্য-সহযোগিতা পেয়ে থাকেন।,http://www.neurogenbd.com/2017/08/31/autism-treatment/,"['August 31, 2017']",2020-09-21,www.neurogenbd.com
76,নিউরোজেন – আপনার শিশুর অটিজম চিকিৎসা তে সবচেয়ে নির্ভরযোগ্য নাম,চিকিৎসার দরুন নেতিবাচক প্রভাব হ্রাস – আমরা বিহেভিয়ার থেরাপি ও কগনিটিভ বিহেভিয়ার থেরাপির মত বেশ কিছু ব্যবস্থা রেখেছি যা অটিজম চিকিৎসার দরুন নেতিবাচক প্রভাব হ্রাসে সহায়তা করে।,http://www.neurogenbd.com/2017/08/31/autism-treatment/,"['August 31, 2017']",2020-09-21,www.neurogenbd.com
77,নিউরোজেন – আপনার শিশুর অটিজম চিকিৎসা তে সবচেয়ে নির্ভরযোগ্য নাম,"অটিজম আক্রান্ত শিশু ও তাঁর পরিবারের জন্য একটা ইতিবাচক ভবিষ্যৎ গড়ে তোলা – আমাদের বিভিন্ন কার্যক্রমের মাধ্যমে আমরা অটিজম স্পেক্ট্রাম ডিজঅর্ডারে আক্রান্ত শিশু ও তাঁর পরিবারের জন্য ইতিবাচক ভবিষ্যৎ, সঠিক ভবিষ্যৎবাণী, বিশেষজ্ঞ কর্তৃক আদর্শ গাইডলাইনের ব্যবস্থা করে থাকি।",http://www.neurogenbd.com/2017/08/31/autism-treatment/,"['August 31, 2017']",2020-09-21,www.neurogenbd.com
78,নিউরোজেন – আপনার শিশুর অটিজম চিকিৎসা তে সবচেয়ে নির্ভরযোগ্য নাম,আমরা অটিজম স্পেক্ট্রাম ডিজঅর্ডার আক্রান্ত শিশু ও তাঁর পরিবারের জন্য বিভিন্ন সেবা প্রদান করে থাকি। আমরা বিশ্বাস করি প্রত্যেকটা মানুষের চাহিদা আলাদা আলাদা। প্রত্যেকের নিজস্ব শক্তির দিক ও দুর্বলতা আছে। আমরা তাই চিকিৎসা করার পাশাপাশি এসব মূল্যায়ন করে থাকি।,http://www.neurogenbd.com/2017/08/31/autism-treatment/,"['August 31, 2017']",2020-09-21,www.neurogenbd.com
79,নিউরোজেন – আপনার শিশুর অটিজম চিকিৎসা তে সবচেয়ে নির্ভরযোগ্য নাম,আমাদের বিভিন্ন প্রক্রিয়া ও সরঞ্জামাদির মাধ্যমে আমরা প্রকৃত মূল্যায়ন ও চিকিৎসা করে থাকি। আমরা যেসব প্রক্রিয়া ব্যবহার করে থাকি –,http://www.neurogenbd.com/2017/08/31/autism-treatment/,"['August 31, 2017']",2020-09-21,www.neurogenbd.com
80,নিউরোজেন – আপনার শিশুর অটিজম চিকিৎসা তে সবচেয়ে নির্ভরযোগ্য নাম,"প্রত্যেকের শক্তি, দুর্বলতা, কৌশল ইত্যাদির উপর নির্ভর করে আমরা প্রত্যেকের জন্য আলাদা আলাদা সহায়তার পরিকল্পনা করে থাকি। আমাদের লক্ষ্য হল অটিজমে আক্রান্ত শিশু ও তাঁর পরিবারের জীবনযাত্রার মান উন্নয়ন করা। আমাদের ব্যবস্থাপনাগুলোর মধ্যে রয়েছে –",http://www.neurogenbd.com/2017/08/31/autism-treatment/,"['August 31, 2017']",2020-09-21,www.neurogenbd.com
81,নিউরোজেন – আপনার শিশুর অটিজম চিকিৎসা তে সবচেয়ে নির্ভরযোগ্য নাম,"সঠিক টেস্ট, চিকিৎসা, থেরাপি এবং কাউন্সেলিং এর মাধ্যমে শিশুদের ৯০ থেকে ৯৫ ভাগ জীবন আচরণ স্বাভাবিক গন্ডির মধ্যে নিয়ে আসা সম্ভব। বর্তমানে দেশের অনেক শিশুই অটিস্টিক হওয়া সত্তেও স্বাভাবিক জীবনের সাথে মানিয়ে চলতে সক্ষম হচ্ছে। এই জন্য আপনাকে সবচেয়ে বেশি সাহায্য করতে পারে নিউরোজেন। আমাদের আছে দেশের সেরা থেরাপিস্ট, জেনেটিক এক্সপার্ট এবং কাউন্সিলর। তারা আপনার শিশুর সুচিকিৎসা নিশ্চিত করতে বদ্ধ পরিকর।",http://www.neurogenbd.com/2017/08/31/autism-treatment/,"['August 31, 2017']",2020-09-21,www.neurogenbd.com
83,ওভারিয়ান ক্যান্সার বা জরায়ুর ক্যান্সার এর পরিচিতি,জরায়ুমুখ ক্যান্সার নারীদের জন্য একটি ভয়াবহ ব্যাধি এবং বিশ্বব্যাপী নারীদের মৃত্যুর অন্যতম প্রধান কারণ। বিশ্বে প্রতি দুই মিনিটে একজন নারী জরায়ুমুখ ক্যান্সারে মৃত্যুবরণ করেন এবং প্রতি বছর ৫০ লক্ষাধিক নারী নতুন করে আক্রান্ত হন (প্রেক্ষিত ২০১০)।,http://www.neurogenbd.com/2017/08/29/about-ovarian-cancer/,"['August 29, 2017']",2020-09-21,www.neurogenbd.com
